Date,VALE3,PETR4,ITUB4,PETR3,BBDC4,BBAS3,WEGE3,ELET3,SBSP3,B3SA3,ABEV3,ITSA4,BPAC11,EQTL3,RENT3,JBSS3,PRIO3,RDOR3,SUZB3,EMBR3,RADL3,RAIL3,VBBR3,GGBR4,UGPA3,BBSE3,ENEV3,VIVT3,CMIG4,BBDC3
2022-11-04,62.537757873535156,17.996501922607422,26.74616241455078,19.791427612304688,16.902786254882812,16.70644187927246,39.44153594970703,50.68748474121094,56.98823928833008,14.479849815368652,14.850407600402832,7.9863715171813965,27.9265079498291,29.20607566833496,69.09488677978516,22.038789749145508,37.58962631225586,32.20633316040039,51.37727355957031,13.539999961853027,24.85845375061035,20.296594619750977,17.230175018310547,18.150314331054688,13.67569351196289,24.90769386291504,14.210000038146973,36.58338928222656,6.486149311065674,14.173727989196777
2022-11-07,62.20884323120117,17.26519775390625,26.13809585571289,19.11735725402832,16.345169067382812,16.123464584350586,39.538204193115234,47.96488952636719,55.52650833129883,14.20138931274414,14.769159317016602,7.8454790115356445,27.005435943603516,28.117891311645508,66.95328521728516,21.900833129882812,36.361595153808594,31.62604522705078,51.848793029785156,13.329999923706055,24.50172233581543,20.05851173400879,16.29355812072754,17.887752532958984,12.958938598632812,25.166975021362305,13.720000267028809,36.316226959228516,6.294736862182617,13.800280570983887
2022-11-08,64.09578704833984,17.392379760742188,26.05878448486328,19.11735725402832,16.18834114074707,16.200056076049805,39.44153594970703,48.141807556152344,55.79401779174805,14.229235649108887,15.112207412719727,7.867726802825928,27.18585205078125,28.52596092224121,67.00025939941406,21.9611873626709,37.36997604370117,31.529327392578125,52.292030334472656,13.350000381469727,24.332744598388672,20.61404037475586,16.373083114624023,18.33881950378418,12.930266380310059,25.39280128479004,13.859999656677246,36.6012077331543,6.354895114898682,13.722112655639648
2022-11-09,63.316768646240234,17.106212615966797,24.80739974975586,18.761598587036133,13.374115943908691,15.770265579223633,39.248191833496094,47.57173538208008,55.10614013671875,14.145698547363281,14.877490043640137,7.541448593139648,26.730066299438477,28.51624298095703,65.97640991210938,21.84047508239746,37.160316467285156,31.239177703857422,51.9808235168457,13.350000381469727,24.191930770874023,20.32635498046875,16.26704978942871,19.193819046020508,12.958938598632812,26.137187957763672,13.8100004196167,36.556671142578125,6.212702751159668,11.52484130859375
2022-11-10,64.52857971191406,16.610200881958008,24.340335845947266,18.530668258666992,12.982037544250488,15.459633827209473,37.92381286621094,44.229915618896484,52.94698715209961,12.354280471801758,14.435137748718262,7.3560638427734375,24.81195640563965,27.709821701049805,60.99811935424805,21.417980194091797,36.52134323120117,31.142465591430664,53.169063568115234,13.449999809265137,22.887052536010742,19.443464279174805,15.18022632598877,19.220748901367188,12.653121948242188,25.049882888793945,13.170000076293945,35.960018157958984,5.879098415374756,11.160077095031738
2022-11-11,71.23678588867188,17.163450241088867,23.556015014648438,19.161048889160156,13.199858665466309,15.114944458007812,38.65850830078125,44.29872131347656,54.07433319091797,11.676698684692383,14.525413513183594,7.210720539093018,24.375164031982422,27.738967895507812,60.4157600402832,23.970203399658203,37.63954544067383,30.213993072509766,54.93256378173828,13.930000305175781,21.873184204101562,19.800586700439453,15.038846969604492,20.950952529907227,13.341206550598145,25.409528732299805,13.119999885559082,36.850555419921875,5.950194358825684,11.290349006652832
2022-11-14,72.11100006103516,17.614952087402344,23.485511779785156,19.691566467285156,13.208571434020996,15.489415168762207,39.30619812011719,44.69187927246094,55.23989486694336,11.57459545135498,14.399026870727539,7.300448417663574,24.9259033203125,27.806982040405273,61.42082214355469,23.22867774963379,38.438262939453125,30.4654541015625,54.45161056518555,13.079999923706055,22.380117416381836,19.8204288482666,15.074191093444824,21.004812240600586,13.111845970153809,25.91972541809082,13.0600004196167,36.0134391784668,5.922849178314209,11.377197265625
2022-11-16,71.35796356201172,17.26519775390625,23.150636672973633,19.47311782836914,13.252135276794434,15.000053405761719,37.421119689941406,43.050453186035156,54.456485748291016,11.509623527526855,13.938618659973145,7.169938564300537,23.340145111083984,26.582773208618164,56.912166595458984,22.16812515258789,36.21183776855469,28.85997200012207,55.262630462646484,14.380000114440918,22.089099884033203,19.046659469604492,14.650063514709473,20.580677032470703,12.309081077575684,25.125158309936523,12.569999694824219,34.96261215209961,5.731436729431152,11.29903507232666
2022-11-17,71.92922973632812,17.271554946899414,23.291645050048828,19.323322296142578,13.539656639099121,14.680900573730469,38.233154296875,43.07011413574219,52.65082550048828,10.8134765625,13.902508735656738,7.202564716339111,22.741920471191406,26.650785446166992,56.71491622924805,21.47733497619629,35.742591857910156,28.521467208862305,54.64021682739258,13.890000343322754,21.591556549072266,18.72921371459961,14.82678508758545,20.439298629760742,12.54799747467041,25.04151725769043,12.600000381469727,34.56186294555664,5.600183010101318,11.464046478271484
2022-11-18,69.9643783569336,16.979034423828125,23.47670555114746,18.967565536499023,13.60064697265625,14.629840850830078,37.97214889526367,43.27651596069336,52.746360778808594,11.017678260803223,14.101116180419922,7.267821311950684,23.75794792175293,26.728513717651367,56.56462860107422,20.68785858154297,34.44467544555664,27.612340927124023,54.291290283203125,14.199999809265137,21.779312133789062,19.10618019104004,15.171387672424316,20.082483291625977,12.557555198669434,25.225521087646484,12.75,34.472808837890625,5.654871940612793,11.516156196594238
